level,sat,ordered,age,speed,single,dist,income,range
1,6,5,25,1,0,54,87239.84177,2
1,6,1,25,2,1,93,100045.3988,2
1,6,3,25,2,0,145,72567.62925,1
1,7,6,26,3,0,131,98912.18724,2
1,7,5,26,2,1,82,96613.26707,2
0,5,2,26,2,0,87,89654.29142,2
0,3,2,25,2,0,140,105248.9654,2
1,6,5,25,1,0,128,100191.7825,2
1,6,3,25,1,0,131,90075.0832,2
1,7,2,25,1,0,57,132313.9454,3
0,5,2,26,1,0,70,101856.4216,2
1,6,1,26,1,0,102,105055.3831,2
1,7,5,26,2,0,38,117189.8243,2
1,6,3,25,1,0,69,69348.63213,1
1,7,5,25,2,0,71,118478.3917,2
1,7,3,25,1,0,116,116536.3432,2
1,7,3,25,3,0,94,127885.3283,3
1,6,4,25,1,0,91,106825.7909,2
1,6,5,26,1,0,83,88709.58456,2
1,7,4,26,3,0,88,106988.9538,2
0,4,2,26,1,0,43,89009.90883,2
1,6,2,25,1,1,102,120377.5235,3
0,5,2,25,1,0,104,86996.69605,2
1,7,2,25,1,0,117,82105.37319,2
0,5,2,26,2,0,79,91536.453,2
1,6,3,26,2,0,109,101879.458,2
1,6,5,26,3,1,88,133526.3873,3
1,7,2,25,2,0,106,90822.62378,2
1,8,1,25,1,0,88,101112.396,2
0,4,5,25,1,0,65,110550.7686,2
1,6,5,25,1,0,87,87301.13417,2
1,6,1,26,1,0,112,78616.94094,1
1,6,1,25,2,0,81,77514.24403,1
1,6,4,26,1,1,90,79796.61842,1
0,5,2,26,1,0,103,83425.48895,2
1,6,2,26,3,0,46,109914.3411,2
0,5,2,26,2,0,120,81864.99588,2
1,7,5,25,2,0,107,117307.2943,2
0,4,6,27,1,0,75,119843.0548,2
1,6,2,26,1,0,70,116216.8189,2
0,5,3,25,1,1,113,122892.7272,3
1,6,3,25,1,1,47,114888.2598,2
1,6,4,25,2,0,111,103988.9303,2
0,5,2,26,1,0,80,94618.08058,2
1,8,2,25,2,1,108,118447.5202,2
1,6,2,25,1,1,94,98914.25454,2
1,6,2,25,2,0,91,81157.59616,2
1,6,4,26,1,0,129,103811.1223,2
1,6,4,26,3,0,94,106988.4162,2
1,6,2,25,1,0,85,107753.0662,2
0,5,2,26,2,1,92,74808.35962,1
1,6,3,26,2,0,96,97333.54864,2
0,5,2,26,1,0,82,83558.85477,2
1,6,3,26,1,0,100,109680.0717,2
1,7,5,26,3,1,82,142512.88,3
0,5,2,26,1,0,121,112060.0554,2
1,7,4,25,1,0,110,97306.90527,2
1,6,2,26,3,0,96,108498.6412,2
0,5,2,26,1,0,87,99032.24721,2
1,6,3,26,1,0,86,122273.5023,3
0,5,4,26,1,0,95,82567.91031,2
1,6,3,25,1,0,59,85021.94683,2
1,6,3,25,1,0,97,99659.41576,2
0,5,2,25,2,0,120,115049.4001,2
0,5,3,25,2,0,70,93669.13093,2
1,7,4,25,2,1,121,112102.6304,2
1,6,3,25,2,0,99,85164.01916,2
1,6,2,25,1,0,129,101088.3706,2
1,6,5,25,2,0,85,99569.87685,2
1,6,2,26,1,1,114,92131.21819,2
0,5,2,26,2,0,73,103534.994,2
1,6,3,25,1,0,133,125780.4075,3
1,7,3,26,3,0,77,100920.0319,2
1,6,4,25,1,0,131,106097.7609,2
0,5,3,26,1,0,88,132206.1061,3
1,7,5,25,2,0,101,87332.6091,2
1,6,2,26,2,0,134,93179.24719,2
1,6,2,26,2,0,75,106291.2341,2
1,6,2,26,1,0,94,99937.2114,2
1,7,5,26,1,0,133,95695.54652,2
1,7,6,26,1,0,95,103772.1073,2
1,6,3,26,2,0,85,106794.8094,2
1,6,2,26,1,0,96,69357.68115,1
1,6,2,25,3,0,110,81363.69514,2
0,5,2,26,3,0,119,111321.4628,2
1,7,5,26,1,1,134,78009.2435,1
0,5,2,26,2,1,126,129580.1589,3
1,6,2,25,3,0,71,80392.01384,2
0,5,4,26,3,0,111,102036.4641,2
0,5,2,26,1,0,118,104431.568,2
1,7,4,27,1,0,64,94941.76383,2
1,7,4,25,3,0,104,96058.66622,2
0,5,2,26,1,0,109,99636.61369,2
1,6,2,25,3,0,60,93833.79438,2
0,5,3,26,2,0,130,103459.5437,2
1,6,4,26,3,0,88,85159.95273,2
1,6,1,25,3,0,121,82642.26325,2
0,5,2,26,1,0,120,106813.0142,2
1,8,4,25,3,1,107,131557.0011,3
1,7,4,26,3,0,177,96181.23886,2
0,4,3,25,1,0,59,127109.5944,3
0,5,2,25,1,1,126,112621.5118,2
0,5,4,26,1,1,130,73088.60818,1
0,5,4,25,3,0,88,114340.5166,2
1,6,2,26,1,0,137,91256.55813,2
0,5,2,26,3,1,69,115351.2473,2
0,5,3,26,1,0,69,115406.267,2
0,5,2,26,3,0,62,81558.0461,2
0,5,2,26,2,0,78,95289.44451,2
1,8,1,25,1,0,73,115508.5103,2
1,6,2,25,2,0,83,122428.3469,3
1,7,5,26,1,0,59,77954.17859,1
0,5,1,26,3,0,124,75898.27864,1
1,6,5,26,2,0,126,112284.0733,2
0,5,3,25,1,0,122,103713.8036,2
0,5,2,25,3,0,77,102910.6163,2
1,7,4,26,1,0,123,83557.57863,2
1,6,4,26,1,0,82,105983.4277,2
1,6,4,25,2,1,109,82821.38915,2
1,6,2,26,1,1,133,80109.75767,2
1,7,2,25,3,0,78,110386.7364,2
1,6,2,26,2,0,78,95173.73727,2
1,6,3,26,3,0,109,86730.85534,2
0,5,2,26,1,0,61,110595.4985,2
0,5,3,25,3,0,103,87521.86194,2
1,6,3,25,1,0,78,91168.9155,2
0,5,4,25,1,0,75,127208.0476,3
1,6,3,25,2,1,162,106874.4727,2
0,4,4,25,1,0,123,101967.0691,2
0,5,3,26,2,0,105,88861.3992,2
1,7,3,25,1,0,80,76132.2372,1
1,6,2,25,2,0,78,79508.76851,1
1,6,2,26,3,0,62,84869.97424,2
1,8,5,25,3,1,71,128993.9309,3
0,5,3,26,1,0,119,89961.9743,2
1,7,2,25,2,0,91,66143.67297,1
1,6,5,26,3,0,105,105345.1489,2
1,6,5,25,1,0,112,97049.68086,2
1,7,3,25,3,0,68,97033.42313,2
1,6,2,25,3,0,61,92642.84923,2
1,6,3,25,1,0,120,87455.80576,2
0,5,6,26,2,0,134,83030.19262,2
1,8,5,26,2,0,103,89822.40816,2
1,6,2,26,1,0,63,99755.52581,2
1,8,1,25,1,0,90,104102.5829,2
1,6,3,25,1,0,141,113447.2824,2
0,5,2,26,2,0,71,100183.7179,2
1,7,3,25,1,0,73,96471.31058,2
1,6,3,26,2,1,104,107967.2952,2
1,6,2,25,1,0,134,89174.46005,2
0,5,4,25,2,0,75,121921.1249,3
1,6,3,25,2,0,88,85628.20076,2
1,7,4,27,2,0,167,103363.8892,2
1,7,5,26,2,0,114,114968.9092,2
1,7,4,25,1,0,63,100627.7638,2
1,8,3,25,2,0,121,73407.26772,1
1,6,2,26,1,0,47,68936.07599,1
0,3,4,25,2,0,88,80150.86739,2
1,6,4,25,3,1,83,111280.1622,2
0,5,3,25,1,0,79,106047.5197,2
1,7,3,25,1,0,90,89183.03887,2
1,7,3,25,1,0,78,92315.77024,2
0,5,2,26,2,0,111,96462.59723,2
1,8,3,25,3,0,61,92807.61267,2
1,6,5,26,1,0,78,86201.54577,2
1,6,3,26,2,0,103,109555.3502,2
1,7,3,26,1,0,92,73578.72539,1
0,5,2,26,2,0,80,83571.78646,2
1,6,2,26,1,0,51,114894.5832,2
1,6,5,25,2,0,67,79351.09572,1
0,5,3,26,1,0,88,90955.53392,2
1,6,4,26,3,0,78,98476.3835,2
1,6,6,26,1,0,102,95657.50762,2
0,5,3,26,1,1,87,118964.3459,2
1,6,4,26,1,0,91,109593.3983,2
1,6,3,25,2,0,110,100244.6284,2
1,6,3,25,1,0,91,78991.52563,1
1,6,1,26,2,1,96,87603.32456,2
0,5,2,26,2,0,73,122425.289,3
0,4,2,26,1,0,126,130144.5622,3
0,5,4,26,1,0,123,104535.923,2
1,6,1,26,1,0,106,83792.54149,2
0,5,2,26,2,0,147,99171.58513,2
1,8,5,26,2,0,101,125377.0756,3
1,7,2,26,1,1,130,97342.64337,2
1,6,4,25,3,0,88,129845.431,3
0,5,2,25,1,1,116,106021.75,2
1,7,5,26,1,0,115,104099.207,2
1,6,2,26,2,0,163,119961.6875,2
1,7,4,26,3,0,77,105002.9559,2
0,5,2,26,1,0,92,101236.9178,2
0,5,1,26,2,0,132,114524.7793,2
0,3,2,25,2,0,143,94609.25656,2
0,5,3,25,1,0,97,111402.0437,2
1,7,3,26,2,0,121,82737.1745,2
1,6,6,26,1,0,112,109820.4904,2
0,5,1,25,2,0,131,88169.97545,2
1,6,3,25,1,0,110,90041.92387,2
1,6,3,26,1,0,121,94188.37526,2
1,7,3,25,1,0,115,101507.9999,2
1,6,2,26,2,0,126,124919.8981,3
1,7,3,25,1,0,124,101671.9826,2
0,5,4,26,1,0,82,74981.1219,1
1,6,3,25,1,0,55,100498.2637,2
1,6,4,26,2,0,99,127633.3199,3
1,6,4,25,3,1,46,112166.2832,2
1,6,3,25,1,1,109,73205.39772,1
1,6,5,25,2,0,92,100986.8156,2
1,6,2,25,3,0,64,117320.2524,2
1,6,4,25,3,0,71,83522.14861,2
1,6,3,25,1,0,102,103360.2096,2
0,5,2,25,2,0,67,81667.88322,2
1,7,6,26,2,0,124,105474.3264,2
1,7,5,25,3,0,153,91410.2198,2
0,5,2,26,2,0,97,125109.5889,3
0,5,2,26,1,1,77,116080.3917,2
0,5,3,26,3,0,95,76743.88075,1
1,6,3,26,3,0,174,85957.05325,2
1,6,5,26,2,0,93,100423.4706,2
1,6,1,26,1,0,90,96719.781,2
1,6,3,25,3,0,65,89038.79933,2
1,6,4,26,3,0,149,91420.0547,2
1,6,3,25,1,0,44,104449.8896,2
1,7,4,26,2,0,136,105709.4369,2
0,5,2,26,1,0,102,108616.1739,2
1,7,3,26,2,0,173,81157.54246,2
1,6,2,25,3,0,95,87505.37931,2
1,6,4,26,2,0,49,64303.57352,1
1,6,4,25,1,0,105,88365.68772,2
1,6,2,25,1,0,130,73605.78298,1
0,5,3,25,3,0,126,88960.23066,2
1,6,3,26,1,1,46,96146.21534,2
1,6,4,25,1,0,107,105034.4386,2
1,7,4,26,1,0,67,98652.54375,2
0,4,4,26,2,0,76,113691.8108,2
1,7,4,25,1,0,91,118165.1859,2
1,6,3,25,1,0,99,103390.6369,2
1,6,3,25,1,1,114,95147.73823,2
0,5,2,26,1,0,96,119244.5859,2
0,4,3,26,1,0,54,99162.31547,2
0,4,2,26,2,0,127,98714.55368,2
1,6,1,25,3,0,117,111914.5842,2
1,7,6,26,1,1,75,117806.898,2
0,5,2,26,1,0,111,95859.6872,2
1,6,5,26,2,0,97,87773.44383,2
0,5,3,25,2,0,115,95111.14447,2
0,5,1,26,1,0,93,93371.06096,2
0,4,3,28,1,0,96,115432.2936,2
1,6,3,25,3,0,84,62095.93971,1
1,6,3,25,1,0,125,117318.4272,2
1,7,2,26,2,0,59,103246.7069,2
1,7,3,26,1,0,47,104551.5571,2
0,5,2,25,1,0,119,100631.2689,2
0,5,3,25,1,0,66,113301.5349,2
1,6,3,25,1,0,116,118342.4283,2
0,5,2,26,3,0,107,108089.0956,2
0,4,3,26,2,0,114,116201.4791,2
0,5,2,25,3,0,79,108169.3189,2
1,6,5,25,3,1,116,89515.3623,2
1,6,2,25,3,0,119,109713.5611,2
1,6,3,25,1,0,94,112013.8025,2
1,8,4,25,2,0,92,109031.0515,2
1,7,6,26,2,0,119,98254.06801,2
0,5,1,26,1,0,90,116655.7564,2
0,5,2,25,3,0,76,112432.9303,2
0,5,2,26,2,0,167,107349.5798,2
1,6,3,25,1,1,169,119569.9141,2
1,6,4,25,1,0,87,104958.5818,2
1,7,4,26,1,0,95,104885.3278,2
1,7,2,26,1,0,61,83801.59601,2
1,6,3,25,3,0,71,88310.49288,2
1,7,5,26,1,0,86,116860.7004,2
0,5,2,26,2,0,119,110680.2722,2
0,5,3,26,3,0,77,110103.2813,2
1,7,5,26,1,0,108,112309.5902,2
1,6,2,26,1,0,127,89758.10843,2
1,7,3,25,1,0,46,87989.11459,2
1,6,3,25,1,0,88,104982.1259,2
1,7,4,26,3,0,100,113148.924,2
0,5,2,25,3,0,77,91685.3822,2
1,6,3,26,2,0,53,88401.85874,2
1,7,2,25,3,0,118,125065.639,3
0,5,6,27,2,0,103,110842.8817,2
0,5,4,27,3,0,135,90216.13472,2
0,5,2,25,2,0,123,112126.0168,2
0,4,3,27,3,1,103,135902.3237,3
1,6,5,25,1,0,68,108543.6489,2
1,7,3,25,1,0,131,67303.36777,1
1,6,2,25,2,0,94,87166.73734,2
1,6,2,27,1,0,62,85594.21307,2
0,5,1,26,3,0,113,104688.4429,2
1,6,3,26,2,0,46,85959.50771,2
1,6,3,26,1,0,100,110079.9344,2
1,7,3,25,1,0,78,95381.9419,2
0,4,1,26,3,1,111,87578.37232,2
0,5,2,25,1,0,80,103149.0676,2
1,6,2,26,2,1,129,104411.4604,2
1,6,3,26,2,0,141,90223.74204,2
0,5,2,26,1,0,74,108978.9137,2
0,5,2,26,1,0,91,89118.45496,2
1,6,2,26,1,0,83,100431.8899,2
1,6,5,25,1,0,123,102245.6454,2
1,6,3,25,3,0,116,113260.5022,2
1,8,5,26,1,0,96,97301.68182,2
1,6,5,26,1,0,75,103787.8256,2
0,5,4,26,2,0,102,91314.37831,2
1,6,3,26,1,0,79,119709.8014,2
0,5,3,26,3,0,71,88181.75122,2
0,5,1,26,1,0,100,100041.486,2
0,5,3,26,1,1,60,95030.84958,2
0,5,1,26,3,0,69,83797.0732,2
1,6,2,25,1,0,144,85344.38426,2
1,6,4,26,1,0,117,92621.98528,2
1,6,3,25,2,1,100,89806.30707,2
1,8,5,26,1,0,57,95629.02346,2
1,6,3,25,2,0,109,105361.8763,2
1,7,5,25,1,0,31,88125.46534,2
1,6,4,25,1,0,104,110454.0361,2
1,6,2,25,1,0,72,74174.39702,1
1,6,3,25,1,0,46,106139.33,2
1,6,4,26,1,0,112,124940.4172,3
1,6,2,26,1,0,94,127211.8149,3
1,7,5,25,3,0,104,57774.5724,1
1,6,3,25,2,0,88,91923.09065,2
1,7,2,25,2,0,103,114419.9775,2
1,7,1,25,1,0,124,129798.2502,3
0,5,4,25,2,0,113,114497.9346,2
1,6,2,25,2,0,121,119551.1452,2
1,6,3,25,2,0,103,98129.28104,2
1,6,3,25,1,0,89,97486.35165,2
1,6,3,25,1,0,83,106478.9591,2
1,7,6,26,1,0,84,107171.1527,2
0,5,2,25,1,0,135,95054.03585,2
1,6,4,25,2,0,106,98646.58624,2
1,6,3,26,2,0,79,100143.2828,2
1,7,4,26,3,0,104,127856.44,3
1,7,3,26,1,0,87,92701.7978,2
1,6,3,25,3,0,142,96343.72748,2
0,5,3,26,2,0,95,113658.8748,2
0,5,5,25,2,0,59,108806.6368,2
0,4,3,26,1,1,122,119014.1723,2
1,7,5,26,3,0,102,105421.6815,2
0,5,2,25,1,0,109,91811.50599,2
1,6,3,26,2,0,85,63371.6885,1
1,6,2,26,2,0,134,127020.6972,3
1,6,2,25,2,0,144,101311.0871,2
0,5,2,26,1,0,97,75201.04603,1
1,6,4,25,3,0,72,107080.5194,2
1,6,4,25,3,0,74,105477.8919,2
1,7,3,26,2,0,70,107975.1409,2
0,5,3,26,1,0,99,114793.1293,2
1,6,2,26,3,0,117,94451.24813,2
1,6,2,25,1,0,150,100342.2914,2
0,5,2,26,1,0,65,126038.0486,3
1,6,2,26,3,0,91,106554.986,2
1,7,4,26,1,0,63,79639.60856,1
0,5,3,25,1,0,137,79068.79166,1
0,5,2,26,3,0,119,73495.98601,1
0,5,3,26,1,0,82,98739.79272,2
1,7,3,25,1,0,74,96891.07176,2
1,6,5,26,2,0,142,110250.0272,2
1,6,3,25,2,0,76,92869.76576,2
1,6,5,25,1,0,105,103431.661,2
1,6,4,26,2,0,104,98912.98003,2
0,5,2,26,1,0,171,90387.28349,2
1,6,3,26,3,1,155,112088.7943,2
1,6,5,26,1,0,35,113217.1229,2
1,7,4,25,1,0,100,87734.27856,2
1,6,4,25,2,0,100,117356.2199,2
1,6,3,25,2,0,93,105835.0763,2
1,6,2,25,1,0,129,106042.2808,2
0,5,2,26,1,0,75,125430.8482,3
1,6,3,25,2,0,123,149007.9,3
1,6,5,26,3,0,94,114207.191,2
1,6,5,26,2,0,82,106087.1131,2
1,6,3,26,1,1,113,104021.2568,2
1,7,5,26,2,0,80,104251.0253,2
1,6,3,25,1,0,96,125601.0285,3
0,5,5,26,3,0,80,75773.69761,1
0,5,2,25,1,0,115,91878.13898,2
1,6,4,25,1,1,91,97463.79751,2
0,5,1,26,1,0,108,103128.2968,2
0,5,3,25,2,0,97,108019.8016,2
0,5,2,26,1,0,53,99995.62385,2
1,7,1,25,2,0,96,107727.1174,2
0,5,2,26,3,0,95,101497.5333,2
1,6,2,26,1,0,111,90974.6071,2
1,6,2,25,1,0,92,85007.10206,2
1,6,3,25,2,0,105,101680.1723,2
1,6,2,25,1,0,97,115193.6002,2
1,6,5,25,1,0,105,105272.8061,2
1,7,4,26,1,0,107,99055.39766,2
1,6,3,25,3,0,108,102547.5409,2
0,5,2,26,3,0,71,90012.48113,2
1,8,5,26,2,1,106,71148.14726,1
0,4,2,27,2,0,67,90574.17217,2
1,6,3,25,1,0,103,108420.8949,2
0,5,3,25,1,0,121,134975.8825,3
1,6,3,25,1,0,151,112382.0645,2
1,6,3,26,2,0,143,83208.47966,2
0,5,2,25,2,0,104,96249.28497,2
1,6,4,26,1,0,113,93929.04262,2
0,5,3,26,2,0,114,92521.84928,2
0,5,1,26,1,0,105,112629.4877,2
1,6,5,25,2,0,84,85112.10081,2
0,5,2,25,1,0,148,96739.51154,2
1,7,5,25,1,0,44,109040.8939,2
1,6,4,25,1,0,62,92572.25723,2
1,6,5,25,3,0,127,121283.0917,3
1,6,2,26,2,0,68,119079.1422,2
1,7,6,26,1,0,128,111548.5518,2
1,7,6,26,1,0,115,96976.5252,2
1,6,4,25,2,0,123,86218.4378,2
0,5,4,26,2,1,99,98043.4582,2
1,7,4,26,2,0,71,143250.8305,3
1,6,1,26,1,1,97,68403.24321,1
1,6,6,26,2,0,124,103955.9737,2
1,6,2,25,3,0,92,112462.4756,2
0,5,1,26,3,0,100,121557.7179,3
1,6,2,25,3,0,137,83819.08045,2
0,5,5,25,2,0,103,73374.68449,1
0,4,3,26,1,0,91,94228.4715,2
1,7,5,26,3,0,106,100452.8402,2
1,6,3,26,1,0,107,75317.08081,1
1,7,5,26,3,0,69,103019.7399,2
1,6,3,26,2,0,148,93647.10812,2
1,7,1,25,3,0,92,84660.79831,2
1,6,2,26,1,0,23,89479.32842,2
1,6,5,25,2,0,111,113642.3588,2
1,6,2,26,1,1,72,86129.52879,2
1,8,4,26,1,0,76,97802.683,2
1,7,5,26,1,0,140,90788.49635,2
0,5,2,26,1,0,169,112825.1116,2
0,5,2,26,3,0,169,93768.92516,2
1,6,3,25,1,0,97,112252.551,2
0,5,3,26,3,0,78,119305.7859,2
0,5,2,26,1,0,53,130747.7552,3
1,6,2,26,1,0,77,106837.5186,2
1,6,5,26,1,1,85,99287.10549,2
0,5,2,26,1,0,87,80240.91892,2
1,6,2,25,1,0,108,106886.3152,2
1,6,3,26,1,0,151,99305.53886,2
0,5,2,26,2,0,114,124136.4865,3
1,6,3,25,2,0,73,116009.4663,2
1,7,2,26,1,0,111,90977.50962,2
1,7,5,26,1,0,55,108418.693,2
0,5,2,25,1,0,115,81006.86414,2
1,6,5,25,3,0,90,116047.9507,2
0,5,4,26,1,0,82,110869.0561,2
1,7,3,25,2,0,73,94147.85659,2
1,6,4,25,2,0,84,104160.0672,2
1,6,3,25,1,0,99,119342.7305,2
1,6,5,25,1,0,132,73483.02154,1
1,7,4,25,3,1,87,71265.57306,1
0,5,2,26,1,0,88,118874.1068,2
1,6,2,25,1,0,59,101197.3705,2
0,5,2,25,3,0,93,100395.0735,2
0,5,1,26,2,0,116,95132.23207,2
0,5,1,26,1,0,97,99489.37079,2
0,5,3,25,1,0,73,95006.56645,2
0,5,2,26,1,0,53,115513.3621,2
1,6,5,25,2,0,101,94218.26033,2
1,7,2,25,2,0,118,81821.33883,2
1,7,5,26,3,0,91,76289.93576,1
0,5,3,25,1,0,47,102342.648,2
1,7,1,25,1,0,116,84163.01769,2
1,6,5,26,2,0,93,96665.34263,2
1,7,3,26,3,0,87,100503.832,2
0,4,3,26,2,0,102,89818.51104,2
1,6,4,25,1,0,62,93330.20378,2
1,7,1,25,3,0,93,92727.64967,2
1,7,5,26,3,1,114,70309.23216,1
1,7,6,25,1,0,81,79166.31245,1
0,5,2,25,3,0,117,115829.5722,2
1,7,3,25,1,0,133,120847.4359,3
1,7,4,25,1,0,95,92069.84812,2
1,6,2,25,1,0,116,112423.0059,2
1,6,4,25,3,0,41,111722.9935,2
0,5,1,26,1,0,112,99456.84421,2
1,6,6,26,3,0,99,77932.22324,1
1,6,4,26,1,0,89,90939.34655,2
1,6,2,25,3,0,104,107006.561,2
0,5,2,26,3,0,58,88906.68915,2
1,7,5,26,1,0,110,84926.50511,2
0,5,1,25,2,0,55,108401.1609,2
1,6,4,25,1,0,71,123885.947,3
0,5,2,26,2,0,129,105301.3813,2
1,6,4,26,1,0,97,95612.39582,2
1,6,2,25,1,0,89,101149.653,2
1,6,3,25,1,0,40,111398.1202,2
1,6,2,26,2,0,41,99643.14259,2
0,5,1,25,3,0,103,104652.3034,2
0,5,2,25,1,0,60,84546.94557,2
0,5,2,26,1,0,91,121731.8429,3
1,7,3,25,3,1,112,103852.2955,2
1,8,5,26,2,1,131,92634.19787,2
0,5,3,26,1,0,65,79793.23081,1
0,4,2,26,1,0,12,104310.9349,2
1,6,1,26,1,0,83,103672.6371,2
1,6,2,26,3,0,62,93635.82862,2
1,6,4,26,1,0,114,95693.13862,2
1,6,2,26,1,0,107,121551.0245,3
1,7,3,25,1,0,108,94420.12505,2
0,5,2,26,1,0,107,95582.08581,2
1,6,2,26,3,0,143,88634.54876,2
1,6,3,26,2,0,132,106535.7773,2
1,7,3,25,1,0,81,99051.3572,2
1,6,2,26,2,0,104,94668.86484,2
1,6,2,25,1,0,108,85901.73612,2
1,7,5,26,1,0,162,101381.3432,2
1,6,5,26,1,1,130,104744.039,2
1,6,2,26,1,0,74,134565.7154,3
1,7,2,25,1,0,84,90285.65146,2
1,8,4,25,3,0,121,77302.35782,1
1,7,4,26,1,0,120,114073.8976,2
0,5,2,26,3,0,69,91677.82866,2
0,5,1,26,2,0,89,108773.5098,2
1,6,2,27,3,0,107,89057.48234,2
1,6,5,25,2,0,126,72260.21211,1
1,6,2,26,3,0,59,89725.16421,2
1,6,3,26,3,0,113,119070.458,2
0,5,2,26,2,0,74,112497.458,2
1,8,5,27,1,0,118,86392.71208,2
1,7,4,25,1,0,54,65499.3989,1
1,6,2,26,1,0,122,102645.4754,2
1,7,5,26,1,0,140,112391.4253,2
1,7,4,26,1,0,34,85308.46858,2
1,6,3,26,1,0,82,110279.099,2
1,7,3,26,1,0,96,95975.95757,2
0,4,2,26,3,0,114,90581.05516,2
1,6,4,25,1,0,98,120937.609,3
0,5,2,26,1,0,107,117134.6195,2
1,6,3,25,1,0,157,115810.8301,2
1,6,5,26,3,0,35,105706.9066,2
1,7,2,26,1,0,117,95236.5416,2
1,6,4,26,2,0,119,100024.0693,2
1,6,2,26,1,0,118,100173.5783,2
0,5,2,26,1,0,83,99703.36874,2
1,7,5,25,2,0,72,74710.1071,1
1,6,3,25,1,0,65,107158.7148,2
1,6,4,26,2,0,103,101037.3772,2
0,5,2,25,1,0,93,99936.56883,2
1,7,6,25,2,0,121,117911.8163,2
0,5,2,26,2,0,105,131019.2311,3
1,6,2,26,1,0,136,105283.1647,2
1,6,3,26,3,0,103,120892.2059,3
1,6,3,26,1,0,106,94674.89999,2
1,7,5,26,2,0,74,93059.35527,2
1,8,6,26,1,0,91,79501.9754,1
1,7,6,26,1,0,105,127271.0965,3
1,6,2,26,1,0,96,97882.06821,2
0,5,1,26,1,0,122,120519.769,3
0,5,3,26,1,0,159,89633.21435,2
1,7,4,25,2,0,130,114417.5092,2
0,4,2,27,3,0,107,91657.03257,2
1,6,5,26,1,0,117,131331.8327,3
0,5,2,26,2,0,76,94484.22293,2
1,6,4,25,1,0,79,103321.8381,2
1,6,6,26,2,0,105,111923.5364,2
1,6,3,25,2,0,89,96550.06943,2
1,6,4,25,3,0,79,109660.4142,2
1,6,3,26,1,0,116,80004.44708,2
1,6,3,27,1,0,48,106622.7438,2
1,7,1,25,3,0,125,105365.6578,2
1,6,4,25,1,0,75,77658.67824,1
1,7,4,25,1,0,148,128268.2221,3
1,6,3,27,1,0,76,76177.06371,1
1,6,1,26,1,0,90,87264.43511,2
1,6,4,25,3,0,73,100034.2731,2
0,5,2,26,2,0,130,113702.9078,2
1,6,4,25,1,0,150,83054.24841,2
1,6,2,26,1,0,76,81382.92914,2
0,5,2,25,1,0,67,140866.7768,3
0,5,4,26,1,1,115,84400.40734,2
1,7,5,26,1,0,64,123562.3663,3
1,6,3,26,1,0,99,114311.8911,2
1,6,5,26,2,0,129,130599.9727,3
0,5,4,25,1,1,103,95023.14059,2
1,6,3,25,3,0,28,102062.4204,2
0,5,1,25,1,1,99,92053.28146,2
1,6,3,26,1,0,97,104049.1178,2
1,6,2,25,1,0,120,96954.43228,2
0,4,3,27,1,0,127,99937.46509,2
1,7,4,26,2,0,110,100023.3042,2
0,5,3,25,3,0,65,63523.0718,1
1,7,7,26,3,0,45,117002.0221,2
1,7,4,26,1,0,121,110640.5671,2
1,7,5,26,3,0,101,112741.1762,2
1,6,2,25,3,0,72,89005.49345,2
1,7,3,25,2,0,110,84632.75913,2
1,6,3,26,2,0,104,115738.3338,2
1,6,2,25,1,0,54,113568.3878,2
1,7,3,25,2,0,102,106720.1765,2
0,5,2,26,1,0,63,135638.9604,3
0,5,2,25,1,0,91,75932.85482,1
1,6,3,25,2,0,117,81929.49633,2
1,7,5,26,3,0,102,110118.0743,2
1,6,2,25,2,0,133,104405.3134,2
1,6,3,26,1,1,113,98517.52239,2
0,5,2,26,2,0,102,115565.0978,2
0,5,2,26,2,0,112,83881.2565,2
1,7,5,26,1,1,68,72823.36562,1
1,6,2,26,3,0,112,85145.86463,2
0,5,2,26,1,1,154,87174.83213,2
0,5,3,26,2,0,75,93097.601,2
1,6,2,25,3,1,146,75641.28078,1
0,5,4,25,1,0,109,108177.8172,2
0,5,2,26,1,1,63,112494.5921,2
1,6,4,26,3,0,52,83892.22422,2
1,7,3,25,1,0,95,115787.7737,2
1,8,5,26,2,0,70,93189.06729,2
0,5,3,25,1,0,102,85844.43714,2
1,6,3,26,1,1,92,72104.81873,1
1,6,1,26,1,0,96,101672.7428,2
0,4,2,26,1,0,98,81979.414,2
1,6,3,26,1,0,130,100950.8607,2
0,5,3,25,1,0,102,96375.05187,2
0,5,2,26,2,0,97,117724.9993,2
1,7,3,26,1,0,92,117493.8133,2
0,5,2,26,2,0,128,96083.66933,2
1,8,5,27,3,0,106,79311.47179,1
1,6,2,26,2,1,105,113931.2814,2
1,6,3,25,1,0,72,91281.20743,2
1,7,4,26,3,0,121,101035.9685,2
1,6,3,25,2,0,128,95187.33075,2
1,6,3,25,1,0,74,110651.1889,2
0,5,1,26,1,0,114,96286.11805,2
0,5,3,26,3,0,74,93987.13096,2
1,7,4,25,2,0,124,97290.20829,2
1,6,5,26,3,0,86,100514.1776,2
1,6,3,25,1,0,61,121919.9919,3
1,6,3,25,1,0,126,78053.82248,1
0,5,2,26,2,0,122,110193.891,2
1,7,4,26,1,0,105,111858.5103,2
1,6,3,25,1,0,89,82984.19113,2
1,6,2,25,1,0,70,105577.3856,2
1,6,4,26,2,0,105,122877.8505,3
